loan_id,document_type,available
L-102101,deed_of_trust,true
L-102101,promissory_note,true
L-102102,deed_of_trust,true
L-102103,income_verification,false
L-102103,title_report,true
L-102103,appraisal_report,true
L-102104,promissory_note,true
L-102104,insurance_certificate,false
L-102104,title_report,true
L-102105,promissory_note,true
L-102105,title_report,true
L-102106,appraisal_report,true
L-102106,income_verification,true
L-102106,deed_of_trust,true
L-102107,appraisal_report,true
L-102107,income_verification,true
L-102108,title_report,true
L-102109,appraisal_report,true
L-102109,insurance_certificate,true
L-102109,promissory_note,true
L-102110,insurance_certificate,false
L-102111,insurance_certificate,true
L-102112,promissory_note,true
L-102113,promissory_note,true
L-102113,title_report,true
L-102113,deed_of_trust,true
L-102114,income_verification,true
L-102114,promissory_note,true
L-102114,deed_of_trust,true
L-102115,insurance_certificate,true
L-102115,deed_of_trust,true
L-102115,promissory_note,true
L-102116,insurance_certificate,true
L-102116,deed_of_trust,false
L-102117,deed_of_trust,true
L-102117,promissory_note,true
L-102117,income_verification,true
L-102118,deed_of_trust,true
L-102118,appraisal_report,true
L-102118,income_verification,true
L-102119,promissory_note,true
L-102120,insurance_certificate,true
L-102120,promissory_note,true
L-102120,title_report,false
L-102121,title_report,false
L-102121,income_verification,false
L-102121,deed_of_trust,true
L-102122,income_verification,true
L-102123,promissory_note,true
L-102123,deed_of_trust,false
L-102124,insurance_certificate,true
L-102124,promissory_note,true
L-102125,insurance_certificate,true
L-102125,deed_of_trust,true
L-102125,appraisal_report,true
L-102126,title_report,true
L-102126,deed_of_trust,true
L-102127,deed_of_trust,true
L-102128,insurance_certificate,true
L-102129,promissory_note,true
L-102129,insurance_certificate,true
L-102129,appraisal_report,true
L-102130,title_report,true
L-102130,deed_of_trust,true
L-102131,title_report,true
L-102131,deed_of_trust,true
L-102132,appraisal_report,true
L-102133,insurance_certificate,true
L-102134,deed_of_trust,true
L-102134,appraisal_report,true
L-102135,promissory_note,true
L-102135,deed_of_trust,true
L-102136,title_report,true
L-102136,appraisal_report,true
L-102137,income_verification,true
L-102137,title_report,true
L-102138,insurance_certificate,true
L-102139,income_verification,true
L-102139,appraisal_report,true
L-102140,insurance_certificate,false
L-102141,insurance_certificate,true
L-102141,income_verification,true
L-102141,promissory_note,false
L-102142,title_report,true
L-102143,deed_of_trust,false
L-102144,title_report,true
L-102144,promissory_note,true
L-102145,insurance_certificate,true
L-102145,promissory_note,false
L-102145,income_verification,true
L-102146,appraisal_report,true
L-102146,promissory_note,true
L-102146,insurance_certificate,true
L-102147,appraisal_report,true
L-102148,deed_of_trust,false
L-102148,insurance_certificate,true
L-102148,promissory_note,false
L-102149,deed_of_trust,true
L-102150,promissory_note,true
L-102150,appraisal_report,true
L-102151,appraisal_report,true
L-102151,title_report,true
L-102151,insurance_certificate,true
L-102152,deed_of_trust,true
L-102152,title_report,true
L-102152,appraisal_report,false
L-102153,income_verification,true
L-102154,insurance_certificate,true
L-102154,appraisal_report,true
L-102155,income_verification,true
L-102155,title_report,true
L-102155,promissory_note,true
L-102156,insurance_certificate,true
L-102156,promissory_note,false
L-102156,income_verification,true
L-102157,income_verification,true
L-102157,appraisal_report,true
L-102157,deed_of_trust,true
L-102158,insurance_certificate,false
L-102158,appraisal_report,true
L-102158,promissory_note,true
L-102159,deed_of_trust,false
L-102159,appraisal_report,true
L-102160,deed_of_trust,true
L-102160,promissory_note,true
L-102161,promissory_note,true
L-102162,promissory_note,true
L-102162,income_verification,true
L-102163,title_report,false
L-102164,income_verification,false
L-102164,deed_of_trust,true
L-102164,insurance_certificate,true
L-102165,title_report,true
L-102166,income_verification,true
L-102166,promissory_note,true
L-102167,promissory_note,true
L-102167,deed_of_trust,true
L-102168,deed_of_trust,false
L-102168,income_verification,true
L-102168,promissory_note,true
L-102169,title_report,true
L-102170,insurance_certificate,true
L-102170,deed_of_trust,true
L-102170,income_verification,true
L-102171,appraisal_report,true
L-102171,promissory_note,true
L-102171,income_verification,true
L-102172,appraisal_report,true
L-102172,income_verification,true
L-102172,title_report,true
L-102173,insurance_certificate,true
L-102173,deed_of_trust,true
L-102173,appraisal_report,true
L-102174,income_verification,true
L-102175,deed_of_trust,true
L-102175,appraisal_report,true
L-102176,deed_of_trust,true
L-102176,insurance_certificate,true
L-102176,appraisal_report,true
L-102177,title_report,true
L-102178,deed_of_trust,true
L-102178,appraisal_report,true
L-102179,insurance_certificate,true
L-102179,title_report,true
L-102180,deed_of_trust,true
L-102181,deed_of_trust,true
L-102181,title_report,true
L-102182,appraisal_report,true
L-102182,promissory_note,true
L-102182,insurance_certificate,true
L-102183,deed_of_trust,true
L-102183,insurance_certificate,true
L-102184,deed_of_trust,true
L-102184,income_verification,true
L-102184,appraisal_report,true
L-102185,promissory_note,true
L-102186,insurance_certificate,true
L-102186,promissory_note,true
L-102187,insurance_certificate,true
L-102188,deed_of_trust,true
L-102188,title_report,true
L-102188,insurance_certificate,true
L-102189,deed_of_trust,true
L-102190,insurance_certificate,true
L-102191,insurance_certificate,true
L-102192,title_report,true
L-102192,income_verification,true
L-102193,deed_of_trust,true
L-102193,title_report,true
L-102194,promissory_note,true
L-102194,appraisal_report,false
L-102195,insurance_certificate,true
L-102195,deed_of_trust,true
L-102195,title_report,true
L-102196,deed_of_trust,true
L-102197,insurance_certificate,true
L-102197,title_report,false
L-102197,income_verification,false
L-102198,deed_of_trust,true
L-102198,title_report,true
L-102199,income_verification,true
L-102199,promissory_note,true
L-102200,deed_of_trust,true
L-102201,title_report,true
L-102201,appraisal_report,true
L-102202,insurance_certificate,true
L-102202,appraisal_report,true
L-102203,insurance_certificate,true
L-102203,title_report,true
L-102203,appraisal_report,true
L-102204,deed_of_trust,true
L-102205,income_verification,true
L-102205,promissory_note,true
L-102205,title_report,true
L-102206,appraisal_report,true
L-102206,title_report,true
L-102206,deed_of_trust,true
L-102207,deed_of_trust,true
L-102207,insurance_certificate,true
L-102208,promissory_note,true
L-102208,insurance_certificate,true
L-102209,promissory_note,true
L-102210,insurance_certificate,true
L-102211,income_verification,true
L-102212,promissory_note,true
L-102212,appraisal_report,true
L-102213,title_report,true
L-102214,title_report,true
L-102215,deed_of_trust,true
L-102215,insurance_certificate,true
L-102215,income_verification,true
L-102216,income_verification,true
L-102216,title_report,true
L-102217,title_report,true
L-102217,promissory_note,true
L-102218,insurance_certificate,true
L-102218,title_report,true
L-102219,appraisal_report,true
L-102219,title_report,true
L-102220,deed_of_trust,true
L-102221,deed_of_trust,true
L-102222,insurance_certificate,true
L-102222,deed_of_trust,true
L-102222,appraisal_report,true
L-102223,insurance_certificate,true
L-102223,income_verification,true
L-102223,deed_of_trust,true
L-102224,income_verification,true
L-102224,insurance_certificate,true
L-102225,title_report,true
L-102226,insurance_certificate,false
L-102226,appraisal_report,true
L-102227,income_verification,true
L-102228,title_report,true
L-102228,appraisal_report,false
L-102228,insurance_certificate,true
L-102229,deed_of_trust,false
L-102230,income_verification,true
L-102230,appraisal_report,true
L-102231,insurance_certificate,true
L-102231,promissory_note,true
L-102231,appraisal_report,true
L-102232,insurance_certificate,true
L-102232,promissory_note,true
L-102232,appraisal_report,true
L-102233,promissory_note,false
L-102233,insurance_certificate,true
L-102233,appraisal_report,true
L-102234,income_verification,true
L-102234,insurance_certificate,true
L-102234,title_report,true
L-102235,deed_of_trust,false
L-102236,appraisal_report,true
L-102237,deed_of_trust,true
L-102238,deed_of_trust,false
L-102238,income_verification,true
L-102238,insurance_certificate,true
L-102239,appraisal_report,true
L-102239,title_report,true
L-102239,promissory_note,true
L-102240,promissory_note,true
L-102240,insurance_certificate,true
L-102240,title_report,true
L-102241,deed_of_trust,true
L-102241,income_verification,true
L-102241,appraisal_report,true
L-102242,title_report,true
L-102243,deed_of_trust,false
L-102244,promissory_note,true
L-102244,insurance_certificate,true
L-102245,deed_of_trust,true
L-102245,insurance_certificate,false
L-102246,insurance_certificate,true
L-102246,appraisal_report,true
L-102246,title_report,true
L-102247,deed_of_trust,true
L-102247,promissory_note,true
L-102248,deed_of_trust,true
L-102249,insurance_certificate,true
L-102249,income_verification,false
L-102250,appraisal_report,true
L-102250,title_report,false
L-102250,deed_of_trust,false
L-102251,promissory_note,true
L-102251,appraisal_report,true
L-102251,title_report,true
L-102252,deed_of_trust,true
L-102253,title_report,true
L-102254,deed_of_trust,true
L-102255,appraisal_report,true
L-102255,title_report,true
L-102255,insurance_certificate,true
L-102256,promissory_note,true
L-102256,title_report,true
L-102257,title_report,true
L-102257,insurance_certificate,true
L-102257,deed_of_trust,true
L-102258,appraisal_report,true
L-102259,insurance_certificate,true
L-102259,income_verification,true
L-102260,deed_of_trust,true
L-102260,income_verification,true
L-102260,insurance_certificate,true
L-102261,deed_of_trust,true
L-102261,insurance_certificate,true
L-102261,promissory_note,true
L-102262,title_report,true
L-102262,income_verification,true
L-102263,title_report,true
L-102263,insurance_certificate,true
L-102263,deed_of_trust,true
L-102264,title_report,true
L-102265,appraisal_report,true
L-102266,title_report,true
L-102267,appraisal_report,true
L-102267,deed_of_trust,true
L-102268,title_report,true
L-102268,promissory_note,true
L-102268,deed_of_trust,true
L-102269,income_verification,true
L-102270,appraisal_report,true
L-102270,deed_of_trust,true
L-102270,insurance_certificate,true
L-102271,promissory_note,false
L-102272,insurance_certificate,true
L-102272,deed_of_trust,true
L-102273,insurance_certificate,true
L-102274,income_verification,true
L-102274,insurance_certificate,false
L-102275,appraisal_report,true
L-102276,deed_of_trust,true
L-102276,insurance_certificate,true
L-102276,title_report,false
L-102277,income_verification,true
L-102277,deed_of_trust,false
L-102277,title_report,false
L-102278,appraisal_report,true
L-102278,title_report,true
L-102279,deed_of_trust,true
